日期,買賣權別,身份別,未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
2020/1/14,CALL,外資及陸資,-2191,437590
2020/1/14,PUT,自營商,-73230,-173180
2020/1/14,PUT,投信,-97,-86
2020/1/14,PUT,外資及陸資,25012,94478
2020/1/15,CALL,自營商,-3174,-375494
2020/1/15,CALL,投信,-65,-127
2020/1/15,CALL,外資及陸資,4090,457714
2020/1/15,PUT,自營商,-38601,-161543
2020/1/15,PUT,投信,-96,-252
2020/1/15,PUT,外資及陸資,17202,122745
2020/1/16,CALL,自營商,1230,-396868
2020/1/16,CALL,投信,-65,-124
2020/1/16,CALL,外資及陸資,4833,463319
2020/1/16,PUT,自營商,-34881,-184426
2020/1/16,PUT,投信,-96,-236
2020/1/16,PUT,外資及陸資,23364,154046
2020/1/17,CALL,自營商,7616,-400908
2020/1/17,CALL,投信,-65,-122
2020/1/17,CALL,外資及陸資,7076,470000
2020/1/17,PUT,自營商,-28843,-170746
2020/1/17,PUT,投信,-96,-196
2020/1/17,PUT,外資及陸資,30455,162528
2020/1/20,CALL,自營商,15092,-404156
2020/1/20,CALL,投信,-65,-143
2020/1/20,CALL,外資及陸資,9315,485304
2020/1/20,PUT,自營商,-24107,-176567
2020/1/20,PUT,投信,-96,-154
2020/1/20,PUT,外資及陸資,35441,178756
2020/1/30,CALL,自營商,-41169,-344736
2020/1/30,CALL,投信,-68,-136
2020/1/30,CALL,外資及陸資,-2658,344205
2020/1/30,PUT,自營商,-44585,-404880
2020/1/30,PUT,投信,-99,-846
2020/1/30,PUT,外資及陸資,32953,433062
2020/1/31,CALL,自營商,-32343,-333124
2020/1/31,CALL,投信,-68,-146
2020/1/31,CALL,外資及陸資,14400,386838
2020/1/31,PUT,自營商,-52266,-368617
2020/1/31,PUT,投信,-97,-420
2020/1/31,PUT,外資及陸資,26757,356625
2020/2/3,CALL,自營商,-60230,-356216
2020/2/3,CALL,投信,-64,-82
2020/2/3,CALL,外資及陸資,15810,353911
2020/2/3,PUT,自營商,-48637,-420004
2020/2/3,PUT,投信,-93,-535
2020/2/3,PUT,外資及陸資,27636,429560
2020/2/4,CALL,自營商,-49018,-390203
2020/2/4,CALL,投信,-64,-150
2020/2/4,CALL,外資及陸資,32670,469473
2020/2/4,PUT,自營商,-62829,-368167
2020/2/4,PUT,投信,-93,-176
2020/2/4,PUT,外資及陸資,40476,368236
2020/2/5,CALL,自營商,-31843,-375104
2020/2/5,CALL,投信,-64,-134
2020/2/5,CALL,外資及陸資,24730,451482
2020/2/5,PUT,自營商,-63379,-399731
2020/2/5,PUT,投信,-90,-285
2020/2/5,PUT,外資及陸資,33835,344904
2020/2/6,CALL,自營商,-27794,-411179
2020/2/6,CALL,投信,-114,-610
2020/2/6,CALL,外資及陸資,29655,543880
2020/2/6,PUT,自營商,-68677,-308168
2020/2/6,PUT,投信,-90,-94
2020/2/6,PUT,外資及陸資,35292,250059
2020/2/7,CALL,自營商,-34149,-391981
2020/2/7,CALL,投信,-114,-285
2020/2/7,CALL,外資及陸資,30130,465487
2020/2/7,PUT,自營商,-62998,-362261
2020/2/7,PUT,投信,-90,-168
2020/2/7,PUT,外資及陸資,29032,264702
2020/2/10,CALL,自營商,-47059,-401888
2020/2/10,CALL,投信,-114,-211
2020/2/10,CALL,外資及陸資,32718,451275
2020/2/10,PUT,自營商,-62267,-339902
2020/2/10,PUT,投信,-90,-123
2020/2/10,PUT,外資及陸資,29763,262535
2020/2/11,CALL,自營商,-44266,-399140
2020/2/11,CALL,投信,-114,-276
2020/2/11,CALL,外資及陸資,40095,475631
2020/2/11,PUT,自營商,-77899,-315162
2020/2/11,PUT,投信,-90,-43
2020/2/11,PUT,外資及陸資,39395,247145
2020/2/12,CALL,自營商,-35865,-392808
2020/2/12,CALL,投信,-112,-465
2020/2/12,CALL,外資及陸資,29873,498887
2020/2/12,PUT,自營商,-81640,-268849
2020/2/12,PUT,投信,-89,-119
2020/2/12,PUT,外資及陸資,41544,205034
2020/2/13,CALL,自營商,-29280,-392006
2020/2/13,CALL,投信,-112,-426
2020/2/13,CALL,外資及陸資,30178,486119
2020/2/13,PUT,自營商,-84965,-274887
2020/2/13,PUT,投信,-89,-96
2020/2/13,PUT,外資及陸資,44139,183246
2020/2/14,CALL,自營商,-28073,-394283
2020/2/14,CALL,投信,-112,-431
2020/2/14,CALL,外資及陸資,29653,480805
2020/2/14,PUT,自營商,-86872,-250918
2020/2/14,PUT,投信,-90,-101
2020/2/14,PUT,外資及陸資,46572,173235
2020/2/17,CALL,自營商,-51978,-422980
2020/2/17,CALL,投信,-112,-199
2020/2/17,CALL,外資及陸資,32696,460870
2020/2/17,PUT,自營商,-81291,-270306
2020/2/17,PUT,投信,-90,-115
2020/2/17,PUT,外資及陸資,56433,201494
2020/2/18,CALL,自營商,-75644,-441020
2020/2/18,CALL,投信,-62,-10
2020/2/18,CALL,外資及陸資,31058,426364
2020/2/18,PUT,自營商,-73904,-284987
2020/2/18,PUT,投信,-90,-201
2020/2/18,PUT,外資及陸資,55886,227212
2020/2/19,CALL,自營商,-13981,-417803
2020/2/19,CALL,投信,-60,-234
2020/2/19,CALL,外資及陸資,15846,459212
2020/2/19,PUT,自營商,-82308,-289804
2020/2/19,PUT,投信,-90,-203
2020/2/19,PUT,外資及陸資,44992,195493
2020/2/20,CALL,自營商,-21393,-457507
2020/2/20,CALL,投信,-60,-183
2020/2/20,CALL,外資及陸資,17067,461664
2020/2/20,PUT,自營商,-68319,-249944
2020/2/20,PUT,投信,-90,-225
2020/2/20,PUT,外資及陸資,48062,196215
2020/2/21,CALL,自營商,-12815,-440839
2020/2/21,CALL,投信,-60,-153
2020/2/21,CALL,外資及陸資,19504,448914
2020/2/21,PUT,自營商,-77036,-275215
2020/2/21,PUT,投信,-90,-276
2020/2/21,PUT,外資及陸資,54313,188985
2020/2/24,CALL,自營商,-32268,-404386
2020/2/24,CALL,投信,-60,-84
2020/2/24,CALL,外資及陸資,21260,419942
2020/2/24,PUT,自營商,-83261,-401066
2020/2/24,PUT,投信,-90,-482
2020/2/24,PUT,外資及陸資,64877,316702
2020/2/25,CALL,自營商,-43730,-408836
2020/2/25,CALL,投信,-60,-96
2020/2/25,CALL,外資及陸資,25198,440159
2020/2/25,PUT,自營商,-86113,-366853
2020/2/25,PUT,投信,-90,-344
2020/2/25,PUT,外資及陸資,67846,293568
2020/2/26,CALL,自營商,-31694,-426635
2020/2/26,CALL,投信,-60,-66
2020/2/26,CALL,外資及陸資,16255,407496
2020/2/26,PUT,自營商,-93975,-570336
2020/2/26,PUT,投信,-89,-512
2020/2/26,PUT,外資及陸資,75082,495179
2020/2/27,CALL,自營商,-26625,-379945
2020/2/27,CALL,投信,-60,-42
2020/2/27,CALL,外資及陸資,25716,397126
2020/2/27,PUT,自營商,-96690,-788201
2020/2/27,PUT,投信,-89,-803
2020/2/27,PUT,外資及陸資,90072,725012
2020/3/2,CALL,自營商,-58236,-424720
2020/3/2,CALL,投信,-60,-36
2020/3/2,CALL,外資及陸資,34831,411226
2020/3/2,PUT,自營商,-93554,-907108
2020/3/2,PUT,投信,-89,-897
2020/3/2,PUT,外資及陸資,117551,946273
2020/3/3,CALL,自營商,-45180,-467400
2020/3/3,CALL,投信,-57,-22
2020/3/3,CALL,外資及陸資,46711,532153
2020/3/3,PUT,自營商,-121649,-909122
2020/3/3,PUT,投信,-89,-456
2020/3/3,PUT,外資及陸資,131879,899304
2020/3/4,CALL,自營商,-38460,-505465
2020/3/4,CALL,投信,0,0
2020/3/4,CALL,外資及陸資,29684,540659
2020/3/4,PUT,自營商,-124082,-905725
2020/3/4,PUT,投信,-85,-490
2020/3/4,PUT,外資及陸資,123802,891615
2020/3/5,CALL,自營商,-30574,-531355
2020/3/5,CALL,投信,0,0
2020/3/5,CALL,外資及陸資,36283,610703
2020/3/5,PUT,自營商,-131889,-783246
2020/3/5,PUT,投信,-85,-254
2020/3/5,PUT,外資及陸資,133103,748407
2020/3/6,CALL,自營商,-47254,-483297
2020/3/6,CALL,投信,0,0
2020/3/6,CALL,外資及陸資,43474,504117
2020/3/6,PUT,自營商,-125979,-1101326
2020/3/6,PUT,投信,-85,-600
2020/3/6,PUT,外資及陸資,153737,1173621
2020/3/9,CALL,自營商,-63686,-348768
2020/3/9,CALL,投信,0,0
2020/3/9,CALL,外資及陸資,50264,409902
2020/3/9,PUT,自營商,-133945,-1753622
2020/3/9,PUT,投信,-85,-1086
2020/3/9,PUT,外資及陸資,150561,1935444
2020/3/10,CALL,自營商,-107900,-619308
2020/3/10,CALL,投信,0,0
2020/3/10,CALL,外資及陸資,61315,626166
2020/3/10,PUT,自營商,-111925,-1595662
2020/3/10,PUT,投信,-85,-647
2020/3/10,PUT,外資及陸資,156304,1758805
2020/3/11,CALL,自營商,-74852,-615358
2020/3/11,CALL,投信,0,0
2020/3/11,CALL,外資及陸資,49530,606351
2020/3/11,PUT,自營商,-135703,-1994519
2020/3/11,PUT,投信,-85,-759
2020/3/11,PUT,外資及陸資,142171,2003370
2020/3/12,CALL,自營商,-96487,-437583
2020/3/12,CALL,投信,-60,-660
2020/3/12,CALL,外資及陸資,58941,486236
2020/3/12,PUT,自營商,-134770,-3180421
2020/3/12,PUT,投信,-86,-1789
2020/3/12,PUT,外資及陸資,161332,3298926
2020/3/13,CALL,自營商,-138414,-500151
2020/3/13,CALL,投信,-60,-435
2020/3/13,CALL,外資及陸資,64391,413641
2020/3/13,PUT,自營商,-125470,-4556018
2020/3/13,PUT,投信,-86,-2906
2020/3/13,PUT,外資及陸資,167077,4820690
2020/3/16,CALL,自營商,-159118,-311107
2020/3/16,CALL,投信,-59,-283
2020/3/16,CALL,外資及陸資,73131,305053
2020/3/16,PUT,自營商,-132032,-6241846
2020/3/16,PUT,投信,-83,-4030
2020/3/16,PUT,外資及陸資,164039,6605846
2020/3/17,CALL,自營商,-183591,-229745
2020/3/17,CALL,投信,-57,-202
2020/3/17,CALL,外資及陸資,71889,192977
2020/3/17,PUT,自營商,-121315,-7171009
2020/3/17,PUT,投信,-80,-5034
2020/3/17,PUT,外資及陸資,154009,7752408
2020/3/18,CALL,自營商,-29285,-133586
2020/3/18,CALL,投信,-55,-77
2020/3/18,CALL,外資及陸資,16004,113814
2020/3/18,PUT,自營商,-64240,-5720120
2020/3/18,PUT,投信,-87,-2386
2020/3/18,PUT,外資及陸資,58798,5475964
2020/3/19,CALL,自營商,-37203,-119936
2020/3/19,CALL,投信,0,0
2020/3/19,CALL,外資及陸資,23643,117171
2020/3/19,PUT,自營商,-60877,-7075963
2020/3/19,PUT,投信,-88,-3794
2020/3/19,PUT,外資及陸資,62457,6878156
2020/3/20,CALL,自營商,-37037,-79705
2020/3/20,CALL,投信,0,0
2020/3/20,CALL,外資及陸資,36358,228311
2020/3/20,PUT,自營商,-58672,-5165034
2020/3/20,PUT,投信,-88,-1657
2020/3/20,PUT,外資及陸資,66543,5019276
2020/3/23,CALL,自營商,-47305,-55962
2020/3/23,CALL,投信,0,0
2020/3/23,CALL,外資及陸資,33673,92652
2020/3/23,PUT,自營商,-58179,-6089822
2020/3/23,PUT,投信,-88,-2473
2020/3/23,PUT,外資及陸資,62420,5903952
2020/3/24,CALL,自營商,-49940,7120
2020/3/24,CALL,投信,0,0
2020/3/24,CALL,外資及陸資,31873,82443
2020/3/24,PUT,自營商,-79812,-4628159
2020/3/24,PUT,投信,-88,-732
2020/3/24,PUT,外資及陸資,55577,4428039
2020/3/25,CALL,自營商,-32389,-55447
2020/3/25,CALL,投信,0,0
2020/3/25,CALL,外資及陸資,21738,117768
2020/3/25,PUT,自營商,-52807,-3285368
2020/3/25,PUT,投信,317,5154
2020/3/25,PUT,外資及陸資,25569,3051802
2020/3/26,CALL,自營商,-25437,-11425
2020/3/26,CALL,投信,0,0
2020/3/26,CALL,外資及陸資,15173,71450
2020/3/26,PUT,自營商,-34443,-2448138
2020/3/26,PUT,投信,317,5008
2020/3/26,PUT,外資及陸資,7629,2206714
2020/3/27,CALL,自營商,-15097,13643
2020/3/27,CALL,投信,0,0
2020/3/27,CALL,外資及陸資,13075,63364
2020/3/27,PUT,自營商,-37626,-2558528
2020/3/27,PUT,投信,517,8764
2020/3/27,PUT,外資及陸資,10495,2257744
2020/3/30,CALL,自營商,-24822,-30230
2020/3/30,CALL,投信,0,0
2020/3/30,CALL,外資及陸資,16160,83968
2020/3/30,PUT,自營商,-34424,-2562666
2020/3/30,PUT,投信,517,7754
2020/3/30,PUT,外資及陸資,12214,2321897
2020/3/31,CALL,自營商,-23061,-15543
2020/3/31,CALL,投信,0,0
2020/3/31,CALL,外資及陸資,18998,72739
2020/3/31,PUT,自營商,-38861,-2552519
2020/3/31,PUT,投信,517,7532
2020/3/31,PUT,外資及陸資,13688,2275842
2020/4/1,CALL,自營商,-23462,-12496
2020/4/1,CALL,投信,0,0
2020/4/1,CALL,外資及陸資,20308,43715
2020/4/1,PUT,自營商,-39453,-2610146
2020/4/1,PUT,投信,509,6405
2020/4/1,PUT,外資及陸資,2325,2279615
2020/4/6,CALL,自營商,-31509,-25800
2020/4/6,CALL,投信,0,0
2020/4/6,CALL,外資及陸資,26580,49516
2020/4/6,PUT,自營商,-41948,-2188601
2020/4/6,PUT,投信,-91,-138
2020/4/6,PUT,外資及陸資,15727,2035511
2020/4/7,CALL,自營商,-28012,39747
2020/4/7,CALL,投信,0,0
2020/4/7,CALL,外資及陸資,32236,92227
2020/4/7,PUT,自營商,-54664,-1955301
2020/4/7,PUT,投信,-91,-59
2020/4/7,PUT,外資及陸資,22208,1825179
2020/4/8,CALL,自營商,-27361,14538
2020/4/8,CALL,投信,-58,-624
2020/4/8,CALL,外資及陸資,20220,33545
2020/4/8,PUT,自營商,-50337,-1798430
2020/4/8,PUT,投信,-90,-316
2020/4/8,PUT,外資及陸資,28069,1688392
2020/4/9,CALL,自營商,-30885,25304
2020/4/9,CALL,投信,-59,-590
2020/4/9,CALL,外資及陸資,23584,30748
2020/4/9,PUT,自營商,-55502,-1852432
2020/4/9,PUT,投信,-89,-407
2020/4/9,PUT,外資及陸資,35915,1752100
2020/4/10,CALL,自營商,-28098,15555
2020/4/10,CALL,投信,-60,-567
2020/4/10,CALL,外資及陸資,22590,18290
2020/4/10,PUT,自營商,-50073,-1741084
2020/4/10,PUT,投信,-90,-348
2020/4/10,PUT,外資及陸資,31445,1635812
2020/4/13,CALL,自營商,-26312,13067
2020/4/13,CALL,投信,-60,-444
2020/4/13,CALL,外資及陸資,24595,4803
2020/4/13,PUT,自營商,-51296,-1827776
2020/4/13,PUT,投信,-90,-484
2020/4/13,PUT,外資及陸資,37917,1695576
2020/4/14,CALL,自營商,-33264,147286
2020/4/14,CALL,投信,-60,-714
2020/4/14,CALL,外資及陸資,27931,-11981
2020/4/14,PUT,自營商,-76742,-1483479
2020/4/14,PUT,投信,-90,-239
2020/4/14,PUT,外資及陸資,43737,1379993
2020/4/15,CALL,自營商,-21616,-193659
2020/4/15,CALL,投信,-60,-756
2020/4/15,CALL,外資及陸資,25247,248303
2020/4/15,PUT,自營商,-21837,-1174032
2020/4/15,PUT,投信,-88,-523
2020/4/15,PUT,外資及陸資,4557,1044776
2020/4/16,CALL,自營商,-21732,-174881
2020/4/16,CALL,投信,-60,-720
2020/4/16,CALL,外資及陸資,27608,238521
2020/4/16,PUT,自營商,-22099,-1209890
2020/4/16,PUT,投信,-88,-494
2020/4/16,PUT,外資及陸資,9817,1084329
2020/4/17,CALL,自營商,-13067,-130444
2020/4/17,CALL,投信,-60,-1191
2020/4/17,CALL,外資及陸資,26911,289254
2020/4/17,PUT,自營商,-23736,-1036106
2020/4/17,PUT,投信,-88,-243
2020/4/17,PUT,外資及陸資,13911,955280
2020/4/20,CALL,自營商,-19059,-170711
2020/4/20,CALL,投信,-60,-1005
2020/4/20,CALL,外資及陸資,23480,243275
2020/4/20,PUT,自營商,-18524,-1090994
2020/4/20,PUT,投信,-88,-253
2020/4/20,PUT,外資及陸資,14816,1006138
2020/4/21,CALL,自營商,-33272,-149361
2020/4/21,CALL,投信,-60,-645
2020/4/21,CALL,外資及陸資,22693,204608
2020/4/21,PUT,自營商,-23113,-1322340
2020/4/21,PUT,投信,-88,-527
2020/4/21,PUT,外資及陸資,18634,1237275
2020/4/22,CALL,自營商,-14179,-141923
2020/4/22,CALL,投信,-60,-672
2020/4/22,CALL,外資及陸資,22002,186207
2020/4/22,PUT,自營商,-24313,-1299816
2020/4/22,PUT,投信,-88,-583
2020/4/22,PUT,外資及陸資,15734,1203523
2020/4/23,CALL,自營商,-13710,-153375
2020/4/23,CALL,投信,-60,-702
2020/4/23,CALL,外資及陸資,21712,189197
2020/4/23,PUT,自營商,-16827,-1231688
2020/4/23,PUT,投信,-88,-398
2020/4/23,PUT,外資及陸資,13902,1146415
2020/4/24,CALL,自營商,-11529,-135444
2020/4/24,CALL,投信,-60,-630
2020/4/24,CALL,外資及陸資,23189,174390
2020/4/24,PUT,自營商,-23876,-1271940
2020/4/24,PUT,投信,-88,-381
2020/4/24,PUT,外資及陸資,13162,1150691
